f: 1    g: 0    h: 1    IJBBCCIJDDL.IJAAL.EEK.L...KFF..GGHH.
f: 12   g: 11   h: 1    BBCCL.IJDDL.IJAAL.IJ.EE...KFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJ..EEIJKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJ.EE.IJKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL..DD.L.IJAAL.IJEE..IJKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL.DD..L.IJAAL.IJEE..IJKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJ..EE.JKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJ.EE..JKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL.IDD.L.IJAAL.IJEE...JKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF.GG..HH
f: 12   g: 11   h: 1    BBCCL..DD.L.IJAAL.IJ..EEIJKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL.DD..L.IJAAL.IJ..EEIJKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF.GG..HH
f: 12   g: 11   h: 1    BBCCL..DD.L.IJAAL.IJ.EE.IJKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL.DD..L.IJAAL.IJ.EE.IJKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF.GG..HH
f: 12   g: 11   h: 1    BBCCL.IDD.L.IJAAL.IJ..EE.JKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF.GG..HH
f: 12   g: 11   h: 1    BBCCL.IDD.L.IJAAL.IJ.EE..JKFF.GGK.HH
f: 12   g: 11   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF.GG..HH
f: 12   g: 11   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF.GG..HH
f: 12   g: 11   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF.GG..HH
f: 12   g: 11   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF.GG..HH
f: 12   g: 11   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL..DD.L.IJAAL.IJ..EEIJKFF.GGKHH.
f: 12   g: 11   h: 1    BBCCL.DD..L.IJAAL.IJ..EEIJKFF.GGKHH.
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL..DD.L.IJAAL.IJ.EE.IJKFF.GGKHH.
f: 12   g: 11   h: 1    BBCCL.DD..L.IJAAL.IJ.EE.IJKFF.GGKHH.
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL.IDD.L.IJAAL.IJ..EE.JKFF.GGKHH.
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL.IDD.L.IJAAL.IJ.EE..JKFF.GGKHH.
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF..GGHH.
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF.GGHH..
f: 12   g: 11   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF..GGHH.
f: 12   g: 11   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF.GGHH..
f: 12   g: 11   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF..GGHH.
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF.GGHH..
f: 12   g: 11   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF..GGHH.
f: 12   g: 11   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF.GGHH..
f: 12   g: 11   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF.GG.HH.
f: 12   g: 11   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF..GGHH.
f: 12   g: 11   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF.GGHH..
f: 12   g: 11   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF..GGHH.
f: 12   g: 11   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF.GGHH..
f: 12   g: 11   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF..GGHH.
f: 12   g: 11   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF.GGHH..
f: 12   g: 11   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF..GGHH.
f: 12   g: 11   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF.GGHH..
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF.GG..HH
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF.GG..HH
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF.GG..HH
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF.GG..HH
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJ..EEIJKFF.GGK.HH
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJ..EEIJKFF.GGK.HH
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJ.EE.IJKFF.GGK.HH
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJ.EE.IJKFF.GGK.HH
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJ..EE.JKFF.GGK.HH
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJ.EE..JKFF.GGK.HH
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF...GGHH
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF..GG.HH
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF...GGHH
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF..GG.HH
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF...GGHH
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF..GG.HH
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF...GGHH
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF..GG.HH
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF.GG..HH
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF...GGHH
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF..GG.HH
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF.GGHH..
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF...GGHH
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF..GG.HH
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF.GGHH..
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF...GGHH
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF..GG.HH
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF.GGHH..
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF...GGHH
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF..GG.HH
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF.GGHH..
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF..GGHH.
f: 13   g: 12   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF..GGHH.
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF..GGHH.
f: 13   g: 12   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF..GGHH.
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF.GG.HH.
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF.GG.HH.
f: 13   g: 12   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF.GG.HH.
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF.GG.HH.
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF.GG.HH.
f: 13   g: 12   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF.GG.HH.
f: 13   g: 12   h: 1    BBCCL...DDL..JAAL.IJK.EEIJKFF.IGGHH.
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL...DDL..JAAL.IJKEE.IJKFF.IGGHH.
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF..GGHH.
f: 13   g: 12   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF.GGHH..
f: 13   g: 12   h: 1    BBCCL..JDDL..JAAL.IJK.EEI.KFF.IGGHH.
f: 13   g: 12   h: 1    BBCCL..JDDL..JAAL.IJKEE.I.KFF.IGGHH.
f: 14   g: 13   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF...GGHH
f: 14   g: 13   h: 1    BBCCL..JDDL.IJAAL.IJK.EEI.KFF..GG.HH
f: 14   g: 13   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF...GGHH
f: 14   g: 13   h: 1    BBCCL..JDDL.IJAAL.IJKEE.I.KFF..GG.HH
f: 14   g: 13   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF...GGHH
f: 14   g: 13   h: 1    BBCCL.IJDDL.IJAAL.IJK.EE..KFF..GG.HH
f: 14   g: 13   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF...GGHH
f: 14   g: 13   h: 1    BBCCL.IJDDL.IJAAL.IJKEE...KFF..GG.HH
f: 14   g: 13   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF...GGHH
f: 14   g: 13   h: 1    BBCCL...DDL.IJAAL.IJK.EEIJKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF.GG..HH
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF.GG..HH
f: 14   g: 13   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF...GGHH
f: 14   g: 13   h: 1    BBCCL...DDL.IJAAL.IJKEE.IJKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF.GG..HH
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF.GG..HH
f: 14   g: 13   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF...GGHH
f: 14   g: 13   h: 1    BBCCL.I.DDL.IJAAL.IJK.EE.JKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF.GG..HH
f: 14   g: 13   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF...GGHH
f: 14   g: 13   h: 1    BBCCL.I.DDL.IJAAL.IJKEE..JKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF.GG..HH
f: 14   g: 13   h: 1    BBCCL...DDL.I.AAL.IJK.EEIJKFF..JGGHH
f: 14   g: 13   h: 1    BBCCL...DDL..JAAL.IJK.EEIJKFF.I.GGHH
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF...GGHH
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF...GGHH
f: 14   g: 13   h: 1    BBCCL...DDL..JAAL.IJK.EEIJKFF.IGG.HH
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF.GGHH..
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF.GGHH..
f: 14   g: 13   h: 1    BBCCL...DDL.I.AAL.IJKEE.IJKFF..JGGHH
f: 14   g: 13   h: 1    BBCCL...DDL..JAAL.IJKEE.IJKFF.I.GGHH
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF...GGHH
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF...GGHH
f: 14   g: 13   h: 1    BBCCL...DDL..JAAL.IJKEE.IJKFF.IGG.HH
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF.GGHH..
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF.GGHH..
f: 14   g: 13   h: 1    BBCCL.I.DDL.I.AAL.IJK.EE.JKFF..JGGHH
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF...GGHH
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF.GGHH..
f: 14   g: 13   h: 1    BBCCL.I.DDL.I.AAL.IJKEE..JKFF..JGGHH
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF...GGHH
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF..GG.HH
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF.GGHH..
f: 14   g: 13   h: 1    BBCCL..JDDL..JAAL.IJK.EEI.KFF.I.GGHH
f: 14   g: 13   h: 1    BBCCL..JDDL..JAAL.IJK.EEI.KFF.IGG.HH
f: 14   g: 13   h: 1    BBCCL..JDDL..JAAL.IJKEE.I.KFF.I.GGHH
f: 14   g: 13   h: 1    BBCCL..JDDL..JAAL.IJKEE.I.KFF.IGG.HH
f: 14   g: 13   h: 1    BBCCL..JDDL..JAAL.IJK.EEI.KFF.IGGHH.
f: 14   g: 13   h: 1    BBCCL..JDDL..JAAL.IJKEE.I.KFF.IGGHH.
f: 14   g: 13   h: 1    BBCCL...DDL..JAAL.IJK.EEIJKFF.IGGHH.
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF..GGHH.
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF..GGHH.
f: 14   g: 13   h: 1    BBCCL...DDL..JAAL.IJKEE.IJKFF.IGGHH.
f: 14   g: 13   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF..GGHH.
f: 14   g: 13   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF..GGHH.
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF..GGHH.
f: 14   g: 13   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF..GGHH.
f: 14   g: 13   h: 1    BBCCL..DD.L..JAAL.IJK.EEIJKFF.IGGHH.
f: 14   g: 13   h: 1    BBCCL.DD..L..JAAL.IJK.EEIJKFF.IGGHH.
f: 14   g: 13   h: 1    BBCCL..DD.L..JAAL.IJKEE.IJKFF.IGGHH.
f: 14   g: 13   h: 1    BBCCL.DD..L..JAAL.IJKEE.IJKFF.IGGHH.
f: 15   g: 14   h: 1    BBCCL...DDL.I.AAL.IJK.EEIJKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL..JDDL..JAAL.IJK.EEI.KFF.I.GGHH
f: 15   g: 14   h: 1    BBCCL..JDDL..JAAL.IJK.EEI.KFF.IGG.HH
f: 15   g: 14   h: 1    BBCCL...DDL.I.AAL.IJKEE.IJKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL..JDDL..JAAL.IJKEE.I.KFF.I.GGHH
f: 15   g: 14   h: 1    BBCCL..JDDL..JAAL.IJKEE.I.KFF.IGG.HH
f: 15   g: 14   h: 1    BBCCL.I.DDL.I.AAL.IJK.EE.JKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL.I.DDL.I.AAL.IJKEE..JKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL...DDL..JAAL.IJK.EEIJKFF.I.GGHH
f: 15   g: 14   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF...GGHH
f: 15   g: 14   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF...GGHH
f: 15   g: 14   h: 1    BBCCL...DDL..JAAL.IJK.EEIJKFF.IGG.HH
f: 15   g: 14   h: 1    BBCCL..DD.L.IJAAL.IJK.EEIJKFF..GG.HH
f: 15   g: 14   h: 1    BBCCL.DD..L.IJAAL.IJK.EEIJKFF..GG.HH
f: 15   g: 14   h: 1    BBCCL...DDL..JAAL.IJKEE.IJKFF.I.GGHH
f: 15   g: 14   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF...GGHH
f: 15   g: 14   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF...GGHH
f: 15   g: 14   h: 1    BBCCL...DDL..JAAL.IJKEE.IJKFF.IGG.HH
f: 15   g: 14   h: 1    BBCCL..DD.L.IJAAL.IJKEE.IJKFF..GG.HH
f: 15   g: 14   h: 1    BBCCL.DD..L.IJAAL.IJKEE.IJKFF..GG.HH
f: 15   g: 14   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF...GGHH
f: 15   g: 14   h: 1    BBCCL.IDD.L.IJAAL.IJK.EE.JKFF..GG.HH
f: 15   g: 14   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF...GGHH
f: 15   g: 14   h: 1    BBCCL.IDD.L.IJAAL.IJKEE..JKFF..GG.HH
f: 15   g: 14   h: 1    BBCCL...DDL.IAA.L.IJK.EEIJKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL...DDL...AAL.IJK.EEIJKFF.IJGGHH
f: 15   g: 14   h: 1    BBCCL..DD.L.I.AAL.IJK.EEIJKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL.DD..L.I.AAL.IJK.EEIJKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL..DD.L..JAAL.IJK.EEIJKFF.I.GGHH
f: 15   g: 14   h: 1    BBCCL.DD..L..JAAL.IJK.EEIJKFF.I.GGHH
f: 15   g: 14   h: 1    BBCCL..DD.L..JAAL.IJK.EEIJKFF.IGG.HH
f: 15   g: 14   h: 1    BBCCL.DD..L..JAAL.IJK.EEIJKFF.IGG.HH
f: 15   g: 14   h: 1    BBCCL...DDL.IAA.L.IJKEE.IJKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL...DDL...AAL.IJKEE.IJKFF.IJGGHH
f: 15   g: 14   h: 1    BBCCL..DD.L.I.AAL.IJKEE.IJKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL.DD..L.I.AAL.IJKEE.IJKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL..DD.L..JAAL.IJKEE.IJKFF.I.GGHH
f: 15   g: 14   h: 1    BBCCL.DD..L..JAAL.IJKEE.IJKFF.I.GGHH
f: 15   g: 14   h: 1    BBCCL..DD.L..JAAL.IJKEE.IJKFF.IGG.HH
f: 15   g: 14   h: 1    BBCCL.DD..L..JAAL.IJKEE.IJKFF.IGG.HH
f: 15   g: 14   h: 1    BBCCL.I.DDL.IAA.L.IJK.EE.JKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL.IDD.L.I.AAL.IJK.EE.JKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL.I.DDL.IAA.L.IJKEE..JKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL.IDD.L.I.AAL.IJKEE..JKFF..JGGHH
f: 15   g: 14   h: 1    BBCCL..DD.L..JAAL.IJK.EEIJKFF.IGGHH.
f: 15   g: 14   h: 1    BBCCL.DD..L..JAAL.IJK.EEIJKFF.IGGHH.
f: 15   g: 14   h: 1    BBCCL..DD.L..JAAL.IJKEE.IJKFF.IGGHH.
f: 15   g: 14   h: 1    BBCCL.DD..L..JAAL.IJKEE.IJKFF.IGGHH.
f: 16   g: 15   h: 1    BBCCL...DDL.IAA.L.IJK.EEIJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL...DDL...AAL.IJK.EEIJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL..DD.L.I.AAL.IJK.EEIJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL.DD..L.I.AAL.IJK.EEIJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL...DDL.IAA.L.IJKEE.IJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL...DDL...AAL.IJKEE.IJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL..DD.L.I.AAL.IJKEE.IJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL.DD..L.I.AAL.IJKEE.IJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL.I.DDL.IAA.L.IJK.EE.JKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL.IDD.L.I.AAL.IJK.EE.JKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL.I.DDL.IAA.L.IJKEE..JKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL.IDD.L.I.AAL.IJKEE..JKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL..DD.L..JAAL.IJK.EEIJKFF.I.GGHH
f: 16   g: 15   h: 1    BBCCL.DD..L..JAAL.IJK.EEIJKFF.I.GGHH
f: 16   g: 15   h: 1    BBCCL..DD.L..JAAL.IJK.EEIJKFF.IGG.HH
f: 16   g: 15   h: 1    BBCCL.DD..L..JAAL.IJK.EEIJKFF.IGG.HH
f: 16   g: 15   h: 1    BBCCL..DD.L..JAAL.IJKEE.IJKFF.I.GGHH
f: 16   g: 15   h: 1    BBCCL.DD..L..JAAL.IJKEE.IJKFF.I.GGHH
f: 16   g: 15   h: 1    BBCCL..DD.L..JAAL.IJKEE.IJKFF.IGG.HH
f: 16   g: 15   h: 1    BBCCL.DD..L..JAAL.IJKEE.IJKFF.IGG.HH
f: 16   g: 15   h: 1    BBCCL...DDL..AA.L.IJK.EEIJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL..DD.L.IAA.L.IJK.EEIJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL.DD..L.IAA.L.IJK.EEIJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL...DDL.AA..L.IJK.EEIJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL..DD.L...AAL.IJK.EEIJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL.DD..L...AAL.IJK.EEIJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL...DDL..AA.L.IJKEE.IJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL..DD.L.IAA.L.IJKEE.IJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL.DD..L.IAA.L.IJKEE.IJKFF..JGGHH
f: 16   g: 15   h: 1    BBCCL...DDL.AA..L.IJKEE.IJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL..DD.L...AAL.IJKEE.IJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL.DD..L...AAL.IJKEE.IJKFF.IJGGHH
f: 16   g: 15   h: 1    BBCCL.IDD.L.IAA.L.IJK.EE.JKFF..JGGHH
